日期,測站,測項,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2012/12/03,板橋,WIND_SPEED,0.7,0.6,0.5,0.7,1,0.5,1,0.5,0.6,0.7,0.6,1.1,1.1,0.9,1.1,0.6,1.2,1.7,1.5,0.7,1.2,1.3,2.1,2
2012/12/03,板橋,WS_HR,0.3,0.3,0.3,0.6,0.6,0.4,0.2,0.3,0.3,0.2,0.7,0.8,1.3,0.5,1,0.7,0.5,1,1,0.6,1.4,1.6,1.6,1.9
2012/12/04,板橋,AMB_TEMP,18,18,18,18,18,18,17,17,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19
2012/12/04,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9#,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,1.9
2012/12/04,板橋,CO,0.37,0.31,0.3,0.3,0.31,0.36,0.48,0.86,0.82,0.65,0.6,0.55,0.53,.5#,0.53,0.58,0.66,0.81,0.91,0.86,0.78,0.82,0.85,0.64
2012/12/04,板橋,NMHC,0.09,0.07,0.07,0.07,0.06,0.07,0.09,0.22,0.27,0.22,0.26,0.2,0.14,.12#,0.14,0.19,0.21,0.27,0.31,0.27,0.25,0.26,0.26,0.18
2012/12/04,板橋,NO,1.4,1.1,1.1,0.8,0.5,1.1,1.7,9.7,10,10,9.8,6.2,5.2,4.7#,4.6#,5,5.1,3.9,5.4,5.3,3.1,3.8,4.4,2.5
2012/12/04,板橋,NO2,11,8.6,7.4,7.1,5.7,7.7,13,25,26,22,20,18,16,16#,15#,23,25,28,32,30,28,28,30,23
2012/12/04,板橋,NOx,13,9.8,8.5,7.9,6.2,8.8,15,35,36,33,29,24,21,20#,20#,28,30,32,37,35,31,32,35,25
2012/12/04,板橋,O3,35,39,39,36,33,29,26,13,12,17,20,27,35,33#,31,24,22,18,15,17,20,22,18,22
2012/12/04,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,5.6
2012/12/04,板橋,PM10,39,37,33,39,50,65,87,106,115,119,119,119,115,,100,101,98,90,84,77,73,68,65,61
2012/12/04,板橋,PM2.5,20,21,19,16,22,27,31,36,41,41,45,46,42,,35,37,37,35,34,35,34,35,34,29
2012/12/04,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,44
2012/12/04,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.8
2012/12/04,板橋,RH,70,69,67,66,61,60,60,59,58,59,57,56,58,58,59,61,65,67,67,67,68,69,71,75
2012/12/04,板橋,SO2,1.9,1.3,1.2,1.6,2.1,2.6,3.9,5.4,5,4.8,4.4,4,3.4,2.4#,2.1#,2.4,2.6,2.9,3.4,3,2.8,2.6,2.8,2.3
2012/12/04,板橋,THC,2,1.9,1.9,1.9,1.9,1.9,2,2.1,2.2,2.1,2.1,2.1,2,2#,2,2,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.1
2012/12/04,板橋,UVB,0,0,0,0,0,0,0,0.1,0.5,1.8,3.7,3.9,3.9,3.2,2,0.5,0.1,0,0,0,0,0,0,0
2012/12/04,板橋,WD_HR,63,73,78,72,65,70,69,86,84,79,84,81,84,74,72,69,70,62,60,62,63,56,62,53
2012/12/04,板橋,WIND_DIREC,59,90,82,62,64,66,75,82,80,74,83,83,91,62,81,58,68,61,79,56,63,56,61,63
2012/12/04,板橋,WIND_SPEED,2.3,1.5,2.2,4.1,4,3.9,2.8,1.8,2.9,2.9,3.6,3.5,2.7,4.2,3,2.9,3.1,2.9,2.6,3,2.6,2.8,1.5,2.7
2012/12/04,板橋,WS_HR,2.1,1.8,1.8,2.5,3.7,3.2,3.3,2.1,2.2,2.9,2.6,2.7,2.8,3.1,3.1,2.6,2.5,2.6,3.1,2.7,2.3,2.3,2,1.9
2012/12/05,板橋,AMB_TEMP,18,18,18,18,18,18,18,18,18,18,19,19,18,17,17,17,17,17,17,17,17,17,17,17
2012/12/05,板橋,CH4,1.9,2,2,2.1,2.1,2.1,2.2,2.2,2,2.1,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2,2.1,2,2,1.9,1.9
2012/12/05,板橋,CO,0.6,0.6,0.54,0.52,0.58,0.64,0.78,1.11,1.32,1.09,0.43,0.37,0.42,0.43,0.43,0.47,0.53,0.68,1.33,1.59,1.36,1.03,0.72,0.64
2012/12/05,板橋,NMHC,0.17,0.27,0.21,0.25,0.3,0.34,0.44,0.51,0.6,0.51,0.24,0.17,0.17,0.15,0.19,0.3,0.25,0.33,0.59,0.77,0.63,0.44,0.21,0.19
2012/12/05,板橋,NO,2.1,1.5,1.7,1.3,1.2,2.8,15,42,55,35,3.8,2.2,2.1,1.8,1.8,1.8,1.9,1.7,16,25,29,18,3.2,2.1
2012/12/05,板橋,NO2,22,21,16,23,22,24,26,27,29,34,19,13,15,15,15,16,19,25,40,43,39,35,29,25
2012/12/05,板橋,NOx,24,22,18,24,23,26,41,70,84,68,23,15,17,17,17,18,21,27,56,68,68,53,32,28
2012/12/05,板橋,O3,21,17,17,11,9.4,5.9,3.2,2.6,2.2,6.6,26,32,29,27,30,29,24,18,5.3,1.7,1.6,7.3,20,24
2012/12/05,板橋,PH_RAIN,NR,4.6,4.6,4.7,4.6,NR,4.6,4.5,NR,4.6,4.6,NR,4.9,4.8,4.6,4.7,NR,4.8,NR,NR,NR,NR,NR,NR
2012/12/05,板橋,PM10,50,43,37,33,38,40,42,40,44,50,49,40,28,20,23,28,32,33,34,38,40,43,55,66
2012/12/05,板橋,PM2.5,27,24,24,23,26,31,30,32,35,35,24,15,13,11,12,14,17,20,23,27,27,28,31,35
2012/12/05,板橋,RAIN_COND,NR,29,15,10,11,NR,14,12,NR,15,14,NR,7.8,7.5,18,18,NR,21,NR,NR,NR,NR,NR,NR
2012/12/05,板橋,RAINFALL,0.2,1.8,1.6,1,0.8,NR,1.4,1.4,0.4,0.6,0.6,0.4,2.8,2.8,1.8,1,0.4,0.4,NR,NR,NR,NR,NR,NR
2012/12/05,板橋,RH,81,85,87,88,89,89,88,89,89,88,86,83,84,84,83,80,81,81,80,81,81,76,66,63
2012/12/05,板橋,SO2,2.3,2.2,1.7,6,4.3,4.2,8.5,8.3,15,12,3.1,2,1.9,1.8,1.7,2,2.3,2.9,4.1,5.7,5.6,4.9,3.2,2.9
2012/12/05,板橋,THC,2.1,2.3,2.2,2.3,2.4,2.5,2.6,2.7,2.6,2.6,2.1,2,2,2,2,2.2,2.1,2.3,2.6,2.9,2.6,2.4,2.1,2.1
2012/12/05,板橋,UVB,0,0,0,0,0,0,0,0.1,0.5,0.7,1.9,1.7,1.2,0.5,0.5,0.3,0.1,0,0,0,0,0,0,0
2012/12/05,板橋,WD_HR,83,201,149,294,301,142,239,232,227,276,297,304,321,336,320,337,293,296,121,239,128,82,68,78
2012/12/05,板橋,WIND_DIREC,94,209,351,99,78,274,176,214,232,296,296,314,321,320,352,16,284,334,298,132,95,70,80,61
2012/12/05,板橋,WIND_SPEED,0.7,0.8,0.9,0.6,0.5,0.6,0.9,0.9,0.7,1.6,1.8,2.7,4.5,3.4,3.7,2.9,2.7,2,1.5,1.1,1.6,2.4,1.2,2.1
2012/12/05,板橋,WS_HR,0.7,0.4,0.4,0.6,0.3,0.6,0.7,1,0.4,1.1,2.1,2.6,2.4,1.7,2.3,1.2,1.5,1.6,0.1,0.3,1,1.6,1.6,1.3
2012/12/06,板橋,AMB_TEMP,17,17,17,17,17,16,16,16,16,16,17,18,18,18,18,18,18,18,18,18,18,18,17,16
2012/12/06,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/12/06,板橋,CO,0.49,0.46,0.4,0.39,0.41,0.42,0.48,0.77,0.68,0.52,0.45,0.45,0.43,0.48,0.58,0.63,0.66,0.77,0.82,0.73,0.62,0.66,0.71,0.63
2012/12/06,板橋,NMHC,0.16,0.16,0.09,0.08,0.08,0.08,0.1,0.22,0.22,0.17,0.13,0.15,0.1,0.14,0.18,0.2,0.23,0.25,0.26,0.21,0.17,0.18,0.2,0.17
2012/12/06,板橋,NO,1.3,1,0.5,0.4,0.4,0.5,2.1,8.4,8.5,6.5,4.5,4.1,2.8,3.2,4,3.7,4.3,5.1,4.7,3.5,2,2.4,2.1,2.1
2012/12/06,板橋,NO2,16,13,9.3,8.5,8.9,10,18,28,25,20,16,15,13,17,23,25,29,31,29,27,22,25,27,26
2012/12/06,板橋,NOx,18,14,9.8,8.9,9.3,11,20,36,34,26,20,19,15,20,27,29,33,36,34,30,24,27,29,28
2012/12/06,板橋,O3,30,31,36,37,33,31,24,13,18,25,33,35,41,36,32,27,24,25,22,25,32,28,24,23
2012/12/06,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.4,4.3
2012/12/06,板橋,PM10,67,79,98,101,100,103,105,109,106,106,105,95,90,92,97,104,103,97,94,88,77,72,70,64
2012/12/06,板橋,PM2.5,31,32,41,39,40,36,32,35,34,32,29,27,34,39,38,40,42,42,47,48,43,38,35,37
2012/12/06,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,53,26
2012/12/06,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2.4,1.4
2012/12/06,板橋,RH,63,61,54,51,50,47,48,51,49,50,49,47,48,49,53,55,55,57,59,60,61,64,72,79
2012/12/06,板橋,SO2,3.3,6.1,6.5,6.4,8.1,9.1,8.5,9.7,8.7,6.5,5,4.8,4.1,3.9,4.1,4.3,3.9,4.1,4.1,3.8,3.4,3.2,2.8,2.7
2012/12/06,板橋,THC,2.1,2.1,2,2,2,2,2,2.1,2.1,2,2,2,1.9,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2012/12/06,板橋,UVB,0,0,0,0,0,0,0,0.2,0.9,2.3,3.9,4.7,4.2,2.2,1,0.3,0.1,0,0,0,0,0,0,0
2012/12/06,板橋,WD_HR,90,83,67,66,67,68,71,82,82,80,70,76,79,77,78,68,81,79,78,68,58,66,58,68
2012/12/06,板橋,WIND_DIREC,105,68,64,70,70,67,71,84,83,85,71,80,83,64,75,84,75,81,69,74,62,74,58,63
2012/12/06,板橋,WIND_SPEED,1.5,2.7,3.6,3.5,4.5,3.5,3.6,2.2,3.2,2.9,3.3,3.6,3.4,2.7,2.7,2.4,1.4,3,2.1,2.7,3,2.3,2.1,2.2
2012/12/06,板橋,WS_HR,1.5,1.7,3.3,3.1,3.6,3.3,3,2.1,2.9,3.1,3.7,3,3.9,2.9,2.5,2.3,2.2,2.3,2.1,2.3,2.7,2.6,1.7,1.9
2012/12/07,板橋,AMB_TEMP,16,16,17,17,17,17,17,18,19,20,22,23,23,24,24,23,23,22,21,20,21,21,21,21
2012/12/07,板橋,CH4,1.9,1.9,2,1.9,1.9,1.9,2,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/12/07,板橋,CO,0.49,0.41,0.37,0.36,0.36,0.41,0.56,1,1.31,1.06,0.83,0.5,0.38,0.43,0.46,0.52,0.63,0.85,0.88,0.91,0.83,0.77,0.69,0.54
2012/12/07,板橋,NMHC,0.13,0.11,0.11,0.11,0.14,0.19,0.2,0.34,0.47,0.41,0.35,0.22,0.13,0.14,0.17,0.23,0.28,0.33,0.33,0.34,0.31,0.28,0.24,0.18
2012/12/07,板橋,NO,1.2,0.6,0.4,1.1,1.1,1.4,5.2,12,23,26,20,9.2,4.3,5,5,6.2,6.1,6.4,5.2,5.3,5.8,4.2,3.4,2.3
2012/12/07,板橋,NO2,18,12,12,10,12,16,27,36,42,43,37,22,13,18,20,24,30,36,38,38,38,34,30,24
2012/12/07,板橋,NOx,19,13,12,12,13,18,33,48,65,69,57,31,17,23,24,31,36,43,43,43,44,38,33,27
2012/12/07,板橋,O3,31,35,34,34,31,26,17,13,10,15,18,30,39,38,35,31,23,14,14,14,11,13,17,20
2012/12/07,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/07,板橋,PM10,59,51,48,49,50,48,45,49,56,59,59,54,45,42,43,44,43,45,53,59,55,50,48,45
2012/12/07,板橋,PM2.5,37,33,32,34,35,30,30,34,35,36,33,27,21,20,21,22,25,25,26,27,29,31,25,21
2012/12/07,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/07,板橋,RAINFALL,0.2,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/07,板橋,RH,80,80,77,76,76,77,76,73,70,66,61,56,53,50,54,54,56,61,71,74,73,70,68,68
2012/12/07,板橋,SO2,2.3,2.6,2.8,2.7,2.6,2.5,3.1,4.3,5.2,5.3,4.5,3.2,2.4,2.4,3.3,3.5,3,3.8,5.3,5.6,4.8,4.3,4,3.5
2012/12/07,板橋,THC,2,2,2.1,2,2.1,2.1,2.2,2.3,2.4,2.3,2.3,2,1.9,2,2,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.1,2.1
2012/12/07,板橋,UVB,0,0,0,0,0,0,0,0.4,1.2,2.3,4,5.2,5,3.8,2.2,0.9,0.2,0,0,0,0,0,0,0
2012/12/07,板橋,WD_HR,62,57,57,61,83,92,60,59,55,83,67,82,62,75,67,70,72,63,64,62,62,61,62,62
2012/12/07,板橋,WIND_DIREC,77,58,57,147,131,82,57,54,60,99,70,80,51,66,68,73,55,59,65,63,63,63,58,63
2012/12/07,板橋,WIND_SPEED,1.6,2.5,2,0.7,0.6,1,2.4,1.8,1.9,1.3,2.4,2.2,2.3,2.2,2.6,2.7,3,2.8,3,2.9,3.2,2.7,3.5,3.5
2012/12/07,板橋,WS_HR,2,2.4,2.1,1.3,0.6,0.9,1.7,2.1,1.9,1.4,1.3,1.6,1.9,1.5,2.3,2.2,1.8,2.1,3,2.8,2.7,2.8,3,2.8
2012/12/08,板橋,AMB_TEMP,21,21,21,21,20,20,20,20,20,19,19,19,18,18,18,18,18,17,17,17,17,17,17,17
2012/12/08,板橋,CH4,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9
2012/12/08,板橋,CO,0.41,0.36,0.39,0.31,0.24,0.26,0.32,0.44,0.45,0.43,0.47,0.54,0.71,0.74,0.76,0.83,0.91,1.02,0.87,0.7,0.54,0.51,0.54,0.45
2012/12/08,板橋,NMHC,0.14,0.12,0.13,0.11,0.06,0.05,0.07,0.11,0.12,0.12,0.14,0.17,0.2,0.22,0.27,0.39,0.46,0.47,0.29,0.21,0.15,0.14,0.14,0.11
2012/12/08,板橋,NO,1.4,1.3,1,0.9,1.1,1,1.4,1.4,2,3.7,3.3,3.9,6.8,6#,5.7,6.9,11,7.8,5.4,5.7,2.9,2.1,2,0.8
2012/12/08,板橋,NO2,18,15,16,13,7.1,6.9,12,16,18,21,21,23,28,30#,34,38,42,42,37,34,27,24,24,20
2012/12/08,板橋,NOx,19,17,17,14,8.1,7.9,13,18,20,24,24,27,35,36#,39,45,52,50,43,40,30,26,26,21
2012/12/08,板橋,O3,26,27,24,27,37,38,34,30,32,31,31,27,20,20,13,9,6.2,6.2,16,18,25,27,26,30
2012/12/08,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.4,4.6,4.4,4.6,4.7,4.8,5,5.1,5,4.9,4.9,4.9,4.8,4.6
2012/12/08,板橋,PM10,35,33,38,38,37,42,44,43,40,40,39,37,35,32,32,34,37,33,32,37,39,35,32,32
2012/12/08,板橋,PM2.5,24,22,20,20,19,18,21,23,22,23,27,28,25,22,21,20,24,25,21,25,28,25,25,19
2012/12/08,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,109,16,20,9.3,10,8.3,6.7,5,5.2,8.6,9.1,6.1,14,20
2012/12/08,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2.2,2.8,2,4.4,4.6,1.8,4.2,4.2,4.8,2.2,3.8,1.2,2,0.8
2012/12/08,板橋,RH,67,69,71,72,75,77,77,77,79,78,81,83,83,85,86,88,88,88,87,87,85,85,85,84
2012/12/08,板橋,SO2,3.7,2.1,2.1,2.9,1.5,1.5,2.8,3.1,2.4,2.1,2.2,2.4,3.1,2.8,2.8,3.2,3.4,3.4,3,2.5,2.1,2,1.9,1.8
2012/12/08,板橋,THC,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2.1,2.1,2.2,2.4,2.5,2.5,2.2,2.1,2,2,2,2
2012/12/08,板橋,UVB,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.8,0.4,0.5,0.2,0.1,0,0,0,0,0,0,0,0
2012/12/08,板橋,WD_HR,60,64,76,62,61,68,70,64,66,68,67,63,72,67,12,5.1,345,35,56,77,81,81,78,83
2012/12/08,板橋,WIND_DIREC,64,64,81,59,63,81,72,56,65,63,69,65,81,70,357,19,338,69,67,84,98,81,70,89
2012/12/08,板橋,WIND_SPEED,3.3,2.3,1.6,3.2,3.7,3.1,3.2,3.7,3.1,2.8,3.5,2.8,1.9,1.5,1.4,1.1,2,2,1.4,2,1.2,2.4,2.6,1.1
2012/12/08,板橋,WS_HR,3.1,2.6,1.6,2.3,3.2,3.1,2.7,2.7,3.1,3.2,3.3,2.8,1.9,1.6,0.7,0.7,1,0.9,1.3,1.6,1.5,2,1.8,1.6
2012/12/09,板橋,AMB_TEMP,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,16,15,15,15,16,15,16,16,16
2012/12/09,板橋,CH4,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/12/09,板橋,CO,0.41,0.31,0.28,0.26,0.29,0.32,0.36,0.43,0.42,0.44,0.4,0.42,0.52,0.51,0.53,0.6,0.68,0.78,0.81,0.78,0.7,0.66,0.65,0.49
2012/12/09,板橋,NMHC,0.11,0.07,0.06,0.07,0.07,0.07,0.08,0.1,0.11,0.12,0.11,0.11,0.15,0.15,0.16,0.17,0.19,0.22,0.2,0.19,0.16,0.14,0.14,0.09
2012/12/09,板橋,NO,0.7,0.3,0.8,0.8,0.4,0.5,0.9,1.1,1.4,2.4,3,2.4,2.7,2.6,2.9,3.9,5.4,5.4,5.3,5.8,3.3,2.9,2.6,1.3
2012/12/09,板橋,NO2,16,8.6,7.2,6.7,6.4,7.4,12,18,19,21,19,17,23,22,23,25,29,28,27,27,24,23,22,15
2012/12/09,板橋,NOx,17,8.9,8,7.5,6.8,8,13,19,21,24,22,19,26,25,26,29,34,34,33,33,27,26,25,17
2012/12/09,板橋,O3,31,42,42,42,45,45,41,35,32,30,33,36,29,30,27,21,17,16,16,17,21,24,26,32
2012/12/09,板橋,PH_RAIN,4.7,4.6,4.6,4.7,4.8,4.6,4.5,4.4,4.2,4.1,4.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/09,板橋,PM10,33,32,26,24,24,26,24,31,38,31,32,33,31,32,42,57,66,72,79,86,89,89,81,75
2012/12/09,板橋,PM2.5,16,22,20,16,15,16,21,21,18,19,20,22,23,23,24,27,35,42,53,59,59,53,46,43
2012/12/09,板橋,RAIN_COND,13,16,13,11,7.2,11,17,27,41,44,35,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/09,板橋,RAINFALL,1.8,1.6,2,2.2,3.2,2.8,2.8,0.6,0.4,1.2,0.6,0.4,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR
2012/12/09,板橋,RH,85,85,84,86,87,86,86,85,84,84,83,82,82,81,78,76,78,79,78,75,74,72,70,68
2012/12/09,板橋,SO2,1.4,2.6,2.3,2.4,2.2,2,2.6,3.6,2.5,2.5,3,1.9,2.6,3.1,4.4,5.1,5.8,6,6.1,5.5,5.6,5.3,5.4,5.2
2012/12/09,板橋,THC,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,1.9,2,2,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2,2,1.9
2012/12/09,板橋,UVB,0,0,0,0,0,0,0,0.1,0.2,0.4,1.4,1.2,0.6,0.3,0.2,0.1,0,0,0,0,0,0,0,0
2012/12/09,板橋,WD_HR,79,79,82,86,83,77,63,83,81,82,84,73,72,76,66,73,82,85,86,83,81,84,86,85
2012/12/09,板橋,WIND_DIREC,77,67,81,85,79,65,76,72,81,75,86,59,86,65,74,78,81,85,80,84,79,79,89,84
2012/12/09,板橋,WIND_SPEED,1.9,2.7,1.5,2,2,2.3,1.9,2.1,1.7,2.8,2.9,3.4,2,3.3,3.1,2.2,2.7,2.8,2.1,2.6,2.4,2.7,2.3,2.3
2012/12/09,板橋,WS_HR,1.1,2.2,1.9,1.6,1.7,1.8,2.2,2,1.7,2.2,2.6,2.6,2.2,2.6,2.8,2.6,2.6,2.2,2.2,2.2,2.3,2.4,2.2,2
2012/12/10,板橋,AMB_TEMP,16,16,16,16,16,16,16,16,17,17,17,17,17,17,18,18,17,18,18,17,17,17,17,17
2012/12/10,板橋,CH4,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.9,1.9
2012/12/10,板橋,CO,0.45,0.34,0.29,0.25,0.23,0.28,0.43,0.89,0.88,0.57,0.55,0.5,0.46,0.49,0.56,0.51,0.54,0.73,0.85,0.84,0.61,0.66,0.51,0.44
2012/12/10,板橋,NMHC,0.1,0.07,0.06,0.05,0.06,0.08,0.13,0.31,0.35,0.29,0.3,0.25,0.16,0.22,0.32,0.23,0.24,0.3,0.36,0.31,0.21,0.22,0.16,0.13
2012/12/10,板橋,NO,0.7,0.8,0.8,0.5,0.6,0.7,4.6,13,12,7.4,8.5,5.5#,3.8,4.8,7.4,6.4,5.3,6.3,7.2,7.6,4.3,4.5,1.8,1.3
2012/12/10,板橋,NO2,13,7.9,6,4.2,5.1,9.2,25,34,33,26,27,21#,19,22,27,24,25,29,31,31,25,26,19,19
2012/12/10,板橋,NOx,14,8.8,6.8,4.7,5.7,9.9,30,46,45,34,35,27#,22,27,34,30,30,36,38,39,29,31,21,20
2012/12/10,板橋,O3,34,39,40,41,38,33,18,12,14,20,19,23,27,23,19,20,20,19,16,13,19,20,26,25
2012/12/10,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/10,板橋,PM10,67,60,57,55,49,50,56,60,59,57,56,57,51,48,57,56,49,46,48,46,39,35,32,27
2012/12/10,板橋,PM2.5,36,32,29,21,16,20,23,26,24,21,24,27,28,28,27,22,22,25,26,27,26,22,21,21
2012/12/10,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/10,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/12/10,板橋,RH,67,65,64,65,66,63,64,63,62,61,62,63,64,64,63,64,66,64,65,67,72,77,78,81
2012/12/10,板橋,SO2,3.8,2.7,2.4,2.2,2.8,2.3,3.5,4.7,4.8,3.4,3.3,3,2.2#,2.4,2.9,2.8,2.6,2.9,3.5,3.4,2.9,2.7,2.5,3.1
2012/12/10,板橋,THC,2,1.9,1.9,1.9,1.9,1.9,2,2.2,2.2,2.1,2.1,2.1,2,2.1,2.2,2.1,2.1,2.1,2.2,2.2,2.1,2.1,2,2
2012/12/10,板橋,UVB,0,0,0,0,0,0,0,0.2,0.6,1.2,1.4,1.3,1.1,0.8,0.9,0.5,0.1,0,0,0,0,0,0,0
2012/12/10,板橋,WD_HR,86,82,82,82,80,86,104,110,79,81,84,81,75,79,80,80,83,78,74,71,79,78,64,67
2012/12/10,板橋,WIND_DIREC,75,89,76,82,76,111,97,110,69,84,84,65,78,92,73,84,85,74,71,66,85,61,67,72
2012/12/10,板橋,WIND_SPEED,1.6,1.5,2,2.7,1.7,1.1,1.4,1.5,2.8,2.3,1.6,3.1,2.5,1.8,2.1,2.6,2,1.8,2.1,1.7,2.4,2.2,3.5,2.1
2012/12/10,板橋,WS_HR,1.2,1.6,1.8,2.1,1.6,1.1,1,1.3,1.4,2,1.6,2,2.2,1.8,1.7,2.3,2.3,2,1.5,1.6,2.2,1.8,2.9,2.5
2012/12/11,板橋,AMB_TEMP,16,17,17,17,17,17,17,16,16,16,17,17,17,17,17,17,17,17,16,16,16,16,16,16
2012/12/11,板橋,CH4,1.9,1.9,1.8,1.9,1.8,1.8,1.9,1.9,2,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8
2012/12/11,板橋,CO,0.35,0.3,0.23,0.23,0.24,0.25,0.4,0.86,1.21,1.14,0.71,0.69,0.61,0.68,0.62,0.65,0.65,0.83,1.15,0.7,0.73,0.77,0.54,0.41
2012/12/11,板橋,NMHC,0.1,0.09,0.06,0.06,0.08,0.09,0.14,0.3,0.49,0.65,0.41,0.37,0.27,0.31,0.32,0.3,0.37,0.4,0.48,0.25,0.31,0.35,0.18,0.11
2012/12/11,板橋,NO,0.8,0.6,0.5,0.5,0.2,0.3,2.8,12,16,29,16,15,7.6,8.3,7.7,9.4,9.8,12,20,6.8,5.8,9.4,3,1.4
2012/12/11,板橋,NO2,13,11,6.1,7.5,7.6,10,22,33,38,41,37,37,31,33,32,34,34,36,38,32,32,32,23,19
2012/12/11,板橋,NOx,13,12,6.6,8,7.8,10,24,45,54,70,53,52,39,41,40,44,44,48,58,38,38,41,26,20
2012/12/11,板橋,O3,32,32,36,35,34,31,19,6.5,3.6,5.5,8.8,8.3,14,11,12,9.9,11,7.7,5.8,13,13,11,18,22
2012/12/11,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,4.2,4.5,4.6,4.6,4.6,4.6,NR,NR,NR,NR,NR,NR,5.7,NR,NR,NR,NR,NR
2012/12/11,板橋,PM10,22,18,16,17,13,11,13,17,20,21,26,24,15,13,17,16,17,21,20,20,17,13,12,15
2012/12/11,板橋,PM2.5,20,17,11,11,10,9,12,15,15,16,19,14,13,,12,9,10,14,14,10,8,10,6,5
2012/12/11,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,50,18,13,17,18,16,NR,NR,NR,NR,NR,NR,9.6,NR,NR,NR,NR,NR
