date,data
2003/02/23,"[0.0933523922764228, 0.369065, 0.467154, 0, 0, 0.662451, 0, 0, 0, 0, 0, 0, 0, 0, 0.950997, 0, 0, 1.068542, 0, 0, 1.139465, 1.204637, 2.852377, 0, 0, 0, 0, 0, 0, 0, 1.230211, 0.837127, 1.141752, 1.294094, 0.697082, 1.122678, 0.0, 3.0]"
2003/02/25,"[0.0933523922764228, 0.260958, 0.333446, 0, 0, 0.476975, 0, 0, 0, 0, 0, 0, 0, 0, 0.691859, 0, 0, 0.782379, 0, 0, 0.864546, 0.891636, 2.678732, 0, 0, 0, 0, 0, 0, 0, 1.263049, 0.803039, 1.176711, 1.324911, 0.518649, 1.122678, 0.0, 9.0]"
2003/02/26,"[0.0933523922764228, 0.253435, 0.323817, 0, 0, 0.462559, 0, 0, 0, 0, 0, 0, 0, 0, 0.664712, 0, 0, 0.748555, 0, 0, 0.841216, 0.877822, 2.282826, 0, 0, 0, 0, 0, 0, 0, 1.259321, 0.825587, 1.164996, 1.324557, 0.571508, 1.122678, 0.0, 34.0]"
2003/02/28,"[0.0933523922764228, 0.410385, 0.51064, 0, 0, 0.699691, 0, 0, 0, 0, 0, 0, 0, 0, 0.948256, 0, 0, 1.042429, 0, 0, 1.110161, 1.108582, 3.025608, 0, 0, 0, 0, 0, 0, 0, 1.06545, 0.593063, 0.957172, 1.12691, 0.304532, 1.122678, 0.0, 13.0]"
2003/03/01,"[0.0933523922764228, 0.129667, 0.158828, 0, 0, 0.218897, 0, 0, 0, 0, 0, 0, 0, 0, 0.323505, 0, 0, 0.369243, 0, 0, 0.427972, 0.452233, 2.539809, 0, 0, 0, 0, 0, 0, 0, 1.262363, 1.014404, 1.247076, 1.299848, 0.79993, 1.122678, 0.0, 17.0]"
2003/03/02,"[0.0933523922764228, 0.39259, 0.49584, 0, 0, 0.686207, 0, 0, 0, 0, 0, 0, 0, 0, 0.912062, 0, 0, 0.984536, 0, 0, 1.064564, 1.026337, 2.585021, 0, 0, 0, 0, 0, 0, 0, 1.087171, 0.625717, 0.961892, 1.150164, 0.441516, 1.122678, 0.0, 18.0]"
2003/03/03,"[0.0933523922764228, 0.137771, 0.176285, 0, 0, 0.262296, 0, 0, 0, 0, 0, 0, 0, 0, 0.419109, 0, 0, 0.498027, 0, 0, 0.591849, 0.639106, 2.665454, 0, 0, 0, 0, 0, 0, 0, 1.540706, 1.236407, 1.514911, 1.577077, 0.967897, 1.122678, 0.0, 26.0]"
2003/03/11,"[0.0933523922764228, 0.095859, 0.107728, 0, 0, 0.127721, 0, 0, 0, 0, 0, 0, 0, 0, 0.17644, 0, 0, 0.205726, 0, 0, 0.242131, 0.237765, 2.019359, 0, 0, 0, 0, 0, 0, 0, 0.959945, 1.10172, 1.125473, 0.892706, 0.736332, 1.122678, 0.0, 26.0]"
2003/03/12,"[0.0933523922764228, 0.278537, 0.345277, 0, 0, 0.485812, 0, 0, 0, 0, 0, 0, 0, 0, 0.719974, 0, 0, 0.78671, 0, 0, 0.859075, 0.857463, 2.41381, 0, 0, 0, 0, 0, 0, 0, 1.296242, 1.072514, 1.303337, 1.308994, 0.852511, 1.122678, 0.0, 11.0]"
2003/03/14,"[0.0933523922764228, 0.106276, 0.127641, 0, 0, 0.174071, 0, 0, 0, 0, 0, 0, 0, 0, 0.272127, 0, 0, 0.323583, 0, 0, 0.381885, 0.409711, 2.692944, 0, 0, 0, 0, 0, 0, 0, 1.389519, 1.249982, 1.487273, 1.374942, 0.941916, 1.122678, 0.0, 26.0]"
2003/03/15,"[0.0933523922764228, 0.176902, 0.217974, 0, 0, 0.32167, 0, 0, 0, 0, 0, 0, 0, 0, 0.512267, 0, 0, 0.60739, 0, 0, 0.71992, 0.777744, 2.765473, 0, 0, 0, 0, 0, 0, 0, 1.524583, 1.222458, 1.504964, 1.559661, 0.964054, 1.122678, 0.0, 6.0]"
2003/03/16,"[0.0933523922764228, 0.481914, 0.626736, 0, 0, 0.935643, 0, 0, 0, 0, 0, 0, 0, 0, 1.407123, 0, 0, 1.612939, 0, 0, 1.851195, 1.983951, 3.101643, 0, 0, 0, 0, 0, 0, 0, 1.412194, 1.008642, 1.313855, 1.478807, 0.822195, 1.122678, 0.0, 5.0]"
2003/03/17,"[0.0933523922764228, 0.494384, 0.621554, 0, 0, 0.87089, 0, 0, 0, 0, 0, 0, 0, 0, 1.215647, 0, 0, 1.385455, 0, 0, 1.648875, 1.725946, 2.847058, 0, 0, 0, 0, 0, 0, 0, 1.175669, 0.793069, 1.078197, 1.230806, 0.586421, 1.122678, 0.0, 10.0]"
2003/03/25,"[0.0933523922764228, 0.195487, 0.238475, 0, 0, 0.33161, 0, 0, 0, 0, 0, 0, 0, 0, 0.495069, 0, 0, 0.572511, 0, 0, 0.66404, 0.725919, 2.32899, 0, 0, 0, 0, 0, 0, 0, 1.299791, 1.054926, 1.289785, 1.328408, 0.889379, 1.122678, 0.0, 6.0]"
2003/03/26,"[0.0933523922764228, 0.227499, 0.280425, 0, 0, 0.389026, 0, 0, 0, 0, 0, 0, 0, 0, 0.570481, 0, 0, 0.652918, 0, 0, 0.704989, 0.768369, 2.322263, 0, 0, 0, 0, 0, 0, 0, 1.242157, 1.032389, 1.237932, 1.269006, 0.821805, 1.122678, 0.0, 17.0]"
2003/03/27,"[0.0933523922764228, 0.450825, 0.579376, 0, 0, 0.839881, 0, 0, 0, 0, 0, 0, 0, 0, 1.238507, 0, 0, 1.415772, 0, 0, 1.608208, 1.72913, 3.104783, 0, 0, 0, 0, 0, 0, 0, 1.331514, 0.940892, 1.243306, 1.386052, 0.781679, 1.122678, 0.0, 16.0]"
2003/03/30,"[0.0933523922764228, 0.445026, 0.561878, 0, 0, 0.771445, 0, 0, 0, 0, 0, 0, 0, 0, 1.040466, 0, 0, 1.131034, 0, 0, 1.237812, 1.267609, 3.014877, 0, 0, 0, 0, 0, 0, 0, 1.051414, 0.63062, 0.92816, 1.131335, 0.48923, 1.122678, 0.0, 10.0]"
2003/04/02,"[0.0933523922764228, 0.14788, 0.180474, 0, 0, 0.263685, 0, 0, 0, 0, 0, 0, 0, 0, 0.42514, 0, 0, 0.507567, 0, 0, 0.607181, 0.656682, 3.238392, 0, 0, 0, 0, 0, 0, 0, 1.536506, 1.327212, 1.552111, 1.5588, 1.121004, 1.122678, 0.0, 33.0]"
2003/04/11,"[0.0933523922764228, 0.782885, 0.983619, 0, 0, 1.384855, 0, 0, 0, 0, 0, 0, 0, 0, 1.951255, 0, 0, 2.17962, 0, 0, 2.414183, 2.513684, 4.475486, 0, 0, 0, 0, 0, 0, 0, 1.176069, 0.764264, 1.077115, 1.241788, 0.558983, 1.122678, 0.0, 3.0]"
2003/04/12,"[0.0933523922764228, 0.567679, 0.726034, 0, 0, 1.040571, 0, 0, 0, 0, 0, 0, 0, 0, 1.487806, 0, 0, 1.665076, 0, 0, 1.831124, 1.872542, 3.871081, 0, 0, 0, 0, 0, 0, 0, 1.229229, 0.746323, 1.119346, 1.302266, 0.569476, 1.122678, 0.0, 2.0]"
2003/04/16,"[0.0933523922764228, 0.45387, 0.566681, 0, 0, 0.793238, 0, 0, 0, 0, 0, 0, 0, 0, 1.135221, 0, 0, 1.282189, 0, 0, 1.435549, 1.506812, 3.633881, 0, 0, 0, 0, 0, 0, 0, 1.209013, 0.843871, 1.138865, 1.261615, 0.63247, 1.122678, 0.0, 5.0]"
2003/04/17,"[0.0933523922764228, 0.4238, 0.541413, 0, 0, 0.798387, 0, 0, 0, 0, 0, 0, 0, 0, 1.212714, 0, 0, 1.416968, 0, 0, 1.655812, 1.76894, 3.784628, 0, 0, 0, 0, 0, 0, 0, 1.418046, 1.04004, 1.348183, 1.468695, 0.809956, 1.122678, 0.0, 31.0]"
2003/04/18,"[0.0933523922764228, 0.588596, 0.746205, 0, 0, 1.062251, 0, 0, 0, 0, 0, 0, 0, 0, 1.515995, 0, 0, 1.79332, 0, 0, 2.080204, 2.343276, 3.677765, 0, 0, 0, 0, 0, 0, 0, 1.255823, 0.859207, 1.16293, 1.311007, 0.702692, 1.122678, 0.0, 23.0]"
2003/04/19,"[0.0933523922764228, 0.515712, 0.66154, 0, 0, 0.95819, 0, 0, 0, 0, 0, 0, 0, 0, 1.384044, 0, 0, 1.59342, 0, 0, 1.818613, 1.952994, 3.373543, 0, 0, 0, 0, 0, 0, 0, 1.296278, 0.878026, 1.192022, 1.358718, 0.676159, 1.122678, 0.0, 32.0]"
2003/04/20,"[0.0933523922764228, 0.352291, 0.451644, 0, 0, 0.640824, 0, 0, 0, 0, 0, 0, 0, 0, 0.89518, 0, 0, 0.985733, 0, 0, 1.064999, 1.08677, 2.75118, 0, 0, 0, 0, 0, 0, 0, 1.178398, 0.7266, 1.057951, 1.248673, 0.526726, 1.122678, 0.0, 16.0]"
2003/04/22,"[0.0933523922764228, 0.02667, 0.026809, 0, 0, 0.029044, 0, 0, 0, 0, 0, 0, 0, 0, 0.04644, 0, 0, 0.050868, 0, 0, 0.063463, 0.062775, 4.066582, 0, 0, 0, 0, 0, 0, 0, 1.042893, 1.120341, 1.369885, 1.036606, 0.885622, 1.122678, 0.0, 17.0]"
2003/04/23,"[0.0933523922764228, 0.024984, 0.027544, 0, 0, 0.028616, 0, 0, 0, 0, 0, 0, 0, 0, 0.043859, 0, 0, 0.048024, 0, 0, 0.056895, 0.05257, 3.830465, 0, 0, 0, 0, 0, 0, 0, 0.901459, 0.929705, 1.25283, 0.867956, 0.402059, 1.122678, 0.0, 13.0]"
2003/04/27,"[0.0933523922764228, 0.177235, 0.216481, 0, 0, 0.300621, 0, 0, 0, 0, 0, 0, 0, 0, 0.442677, 0, 0, 0.505212, 0, 0, 0.57777, 0.616835, 3.32996, 0, 0, 0, 0, 0, 0, 0, 1.25511, 0.956895, 1.226699, 1.295615, 0.778666, 1.122678, 0.0, 8.0]"
2003/04/28,"[0.0933523922764228, 0.081104, 0.101544, 0, 0, 0.141199, 0, 0, 0, 0, 0, 0, 0, 0, 0.215418, 0, 0, 0.246886, 0, 0, 0.282088, 0.296834, 3.818958, 0, 0, 0, 0, 0, 0, 0, 1.326531, 0.963474, 1.327272, 1.367849, 0.720629, 1.122678, 0.0, 16.0]"
2003/04/29,"[0.0933523922764228, 0.32752, 0.414387, 0, 0, 0.578892, 0, 0, 0, 0, 0, 0, 0, 0, 0.800094, 0, 0, 0.883283, 0, 0, 1.017388, 1.160645, 3.295003, 0, 0, 0, 0, 0, 0, 0, 1.144125, 0.730629, 1.030817, 1.217825, 0.57181, 1.122678, 0.0, 10.0]"
2003/05/03,"[0.0933523922764228, 0.474096, 0.584653, 0, 0, 0.826987, 0, 0, 0, 0, 0, 0, 0, 0, 1.217242, 0, 0, 1.408533, 0, 0, 1.623584, 1.75955, 3.994899, 0, 0, 0, 0, 0, 0, 0, 1.298881, 1.035873, 1.25648, 1.332419, 0.866431, 1.122678, 0.0, 1.0]"
2003/05/06,"[0.0933523922764228, 0.244187, 0.304659, 0, 0, 0.439957, 0, 0, 0, 0, 0, 0, 0, 0, 0.666085, 0, 0, 0.760311, 0, 0, 0.658881, 0.718163, 4.434871, 0, 0, 0, 0, 0, 0, 0, 1.41528, 1.063454, 1.363345, 1.473792, 1.010821, 1.122678, 0.0, 4.0]"
2003/05/07,"[0.0933523922764228, 0.108559, 0.127485, 0, 0, 0.183611, 0, 0, 0, 0, 0, 0, 0, 0, 0.302961, 0, 0, 0.364778, 0, 0, 0.447302, 0.6794867085620182, 3.907396, 0, 0, 0, 0, 0, 0, 0, 1.528841, 1.358152, 1.587013, 1.537289, 1.325449, 1.122678, 0.0, 12.0]"
2003/05/09,"[0.0933523922764228, 0.225897, 0.267939, 0, 0, 0.359277, 0, 0, 0, 0, 0, 0, 0, 0, 0.518805, 0, 0, 0.595353, 0, 0, 0.67908, 0.725846, 3.434853, 0, 0, 0, 0, 0, 0, 0, 1.185473, 0.968366, 1.192509, 1.202694, 0.779164, 1.122678, 0.0, 13.0]"
2003/05/10,"[0.0933523922764228, 0.215744, 0.248542, 0, 0, 0.322224, 0, 0, 0, 0, 0, 0, 0, 0, 0.453381, 0, 0, 0.514773, 0, 0, 0.582858, 0.625171, 3.6383, 0, 0, 0, 0, 0, 0, 0, 1.083889, 0.904535, 1.107355, 1.095119, 0.754798, 1.122678, 0.0, 35.0]"
2003/05/11,"[0.0933523922764228, 0.31671, 0.394215, 0, 0, 0.572688, 0, 0, 0, 0, 0, 0, 0, 0, 0.871546, 0, 0, 1.009286, 0, 0, 1.180898, 1.299794, 4.160882, 0, 0, 0, 0, 0, 0, 0, 1.353008, 1.070711, 1.315905, 1.395408, 0.948008, 1.122678, 0.0, 17.0]"
2003/05/12,"[0.0933523922764228, 0.204584, 0.264341, 0, 0, 0.388219, 0, 0, 0, 0, 0, 0, 0, 0, 0.58756, 0, 0, 0.673, 0, 0, 0.760514, 0.800709, 4.029953, 0, 0, 0, 0, 0, 0, 0, 1.386329, 0.927207, 1.306968, 1.450743, 0.680191, 1.122678, 0.0, 10.0]"
2003/05/21,"[0.0933523922764228, 0.28771, 0.37868, 0, 0, 0.56864, 0, 0, 0, 0, 0, 0, 0, 0, 0.844104, 0, 0, 0.942469, 0, 0, 1.042102, 1.078161, 3.926446, 0, 0, 0, 0, 0, 0, 0, 1.373966, 0.79438, 1.23711, 1.454645, 0.518741, 1.122678, 0.0, 9.0]"
2003/05/22,"[0.0933523922764228, 0.400136, 0.516896, 0, 0, 0.736337, 0, 0, 0, 0, 0, 0, 0, 0, 1.014643, 0, 0, 1.109145, 0, 0, 1.185861, 1.228064, 3.932688, 0, 0, 0, 0, 0, 0, 0, 1.142313, 0.575449, 0.995631, 1.233092, 0.370877, 1.122678, 0.0, 9.0]"
2003/05/26,"[0.0933523922764228, 0.250848, 0.323664, 0, 0, 0.464849, 0, 0, 0, 0, 0, 0, 0, 0, 0.661394, 0, 0, 0.733064, 0, 0, 0.796589, 0.820486, 3.251466, 0, 0, 0, 0, 0, 0, 0, 1.213926, 0.669683, 1.089777, 1.298124, 0.445413, 1.122678, 0.0, 11.0]"
2003/05/30,"[0.0933523922764228, 0.390978, 0.491635, 0, 0, 0.677195, 0, 0, 0, 0, 0, 0, 0, 0, 0.908361, 0, 0, 0.99478, 0, 0, 1.048371, 1.041836, 2.771817, 0, 0, 0, 0, 0, 0, 0, 1.076814, 0.692736, 0.978734, 1.138306, 0.542308, 1.122678, 0.0, 30.0]"
2003/10/17,"[0.0933523922764228, 0.156554, 0.181147, 0, 0, 0.26133, 0, 0, 0, 0, 0, 0, 0, 0, 0.418731, 0, 0, 0.508725, 0, 0, 0.627217, 0.718195, 2.672807, 0, 0, 0, 0, 0, 0, 0, 1.527605, 1.454603, 1.564713, 1.525331, 1.341796, 1.122678, 0.0, 1.0]"
2003/10/21,"[0.0933523922764228, 0.141896, 0.17549, 0, 0, 0.259933, 0, 0, 0, 0, 0, 0, 0, 0, 0.409266, 0, 0, 0.481242, 0, 0, 0.571601, 0.617999, 2.385795, 0, 0, 0, 0, 0, 0, 0, 1.49623, 1.209213, 1.460156, 1.53895, 1.045975, 1.122678, 0.0, 19.0]"
2003/10/22,"[0.0933523922764228, 0.203468, 0.2458, 0, 0, 0.346497, 0, 0, 0, 0, 0, 0, 0, 0, 0.517242, 0, 0, 0.601681, 0, 0, 0.705291, 0.785448, 1.636314, 0, 0, 0, 0, 0, 0, 0, 1.324697, 1.123161, 1.304551, 1.351325, 0.979323, 1.122678, 0.0, 23.0]"
2003/10/23,"[0.0933523922764228, 0.465721, 0.552562, 0, 0, 0.743743, 0, 0, 0, 0, 0, 0, 0, 0, 1.044132, 0, 0, 1.165233, 0, 0, 1.372432, 0.6794867085620182, 2.076325, 0, 0, 0, 0, 0, 0, 0, 1.109482, 0.828794, 1.066253, 1.156466, 0.914763, 1.122678, 0.0, 2.0]"
2003/10/24,"[0.0933523922764228, 0.095754, 0.103348, 0, 0, 0.131206, 0, 0, 0, 0, 0, 0, 0, 0, 0.193126, 0, 0, 0.227519, 0, 0, 0.275991, 0.306163, 2.028854, 0, 0, 0, 0, 0, 0, 0, 1.173343, 1.28626, 1.289796, 1.139925, 1.160675, 1.122678, 0.0, 40.0]"
2003/10/25,"[0.0933523922764228, 0.04962, 0.053526, 0, 0, 0.070214, 0, 0, 0, 0, 0, 0, 0, 0, 0.111773, 0, 0, 0.136085, 0, 0, 0.17308, 0.196311, 1.579623, 0, 0, 0, 0, 0, 0, 0, 1.387468, 1.584233, 1.550889, 1.338854, 1.444509, 1.122678, 0.0, 24.0]"
2003/10/26,"[0.0933523922764228, 0.117253, 0.134966, 0, 0, 0.18374, 0, 0, 0, 0, 0, 0, 0, 0, 0.280365, 0, 0, 0.332087, 0, 0, 0.3952, 0.430804, 2.042546, 0, 0, 0, 0, 0, 0, 0, 1.288069, 1.294959, 1.354423, 1.276392, 1.176372, 1.122678, 0.0, 43.0]"
2003/10/27,"[0.0933523922764228, 0.201939, 0.255014, 0, 0, 0.380093, 0, 0, 0, 0, 0, 0, 0, 0, 0.589949, 0, 0, 0.691835, 0, 0, 0.81113, 0.880706, 1.99218, 0, 0, 0, 0, 0, 0, 0, 1.476216, 1.14594, 1.416319, 1.523791, 0.943916, 1.122678, 0.0, 12.0]"
2003/10/28,"[0.0933523922764228, 0.112748, 0.138161, 0, 0, 0.205028, 0, 0, 0, 0, 0, 0, 0, 0, 0.325974, 0, 0, 0.387118, 0, 0, 0.466065, 0.514128, 1.56637, 0, 0, 0, 0, 0, 0, 0, 1.52566, 1.287644, 1.500613, 1.560096, 1.110604, 1.122678, 0.0, 32.0]"
2003/10/29,"[0.0933523922764228, 0.21558, 0.241563, 0, 0, 0.30609, 0, 0, 0, 0, 0, 0, 0, 0, 0.420239, 0, 0, 0.478228, 0, 0, 0.554932, 0.61053, 2.09205, 0, 0, 0, 0, 0, 0, 0, 0.998745, 1.028932, 1.046818, 0.988443, 0.965945, 1.122678, 0.0, 31.0]"
2003/10/30,"[0.0933523922764228, 0.086326, 0.091711, 0, 0, 0.112695, 0, 0, 0, 0, 0, 0, 0, 0, 0.163005, 0, 0, 0.192152, 0, 0, 0.235861, 0.265827, 2.106026, 0, 0, 0, 0, 0, 0, 0, 1.090154, 1.334315, 1.237428, 1.038686, 1.280814, 1.122678, 0.0, 30.0]"
2003/10/31,"[0.0933523922764228, 0.129909, 0.151719, 0, 0, 0.208827, 0, 0, 0, 0, 0, 0, 0, 0, 0.310956, 0, 0, 0.35977, 0, 0, 0.422728, 0.464586, 2.744983, 0, 0, 0, 0, 0, 0, 0, 1.285515, 1.11711, 1.291721, 1.307504, 0.995368, 1.122678, 0.0, 35.0]"
2003/11/01,"[0.0933523922764228, 0.05487, 0.059736, 0, 0, 0.076493, 0, 0, 0, 0, 0, 0, 0, 0, 0.117649, 0, 0, 0.136182, 0, 0, 0.165449, 0.184805, 3.488741, 0, 0, 0, 0, 0, 0, 0, 1.243975, 1.230114, 1.367824, 1.238533, 1.191443, 1.122678, 0.0, 1.0]"
2003/11/05,"[0.0933523922764228, 0.327217, 0.416199, 0, 0, 0.596028, 0, 0, 0, 0, 0, 0, 0, 0, 0.833898, 0, 0, 0.922648, 0, 0, 1.019988, 1.075865, 3.107844, 0, 0, 0, 0, 0, 0, 0, 1.186029, 0.730015, 1.049963, 1.269615, 0.605783, 1.122678, 0.0, 9.0]"
2003/11/06,"[0.0933523922764228, 0.152715, 0.183293, 0, 0, 0.251532, 0, 0, 0, 0, 0, 0, 0, 0, 0.091778, 0, 0, 0.106551, 0, 0, 0.135655, 0.156666, 3.882676, 0, 0, 0, 0, 0, 0, 0, 1.263589, 1.412089, 1.409918, 1.250414, 1.499956, 1.122678, 0.0, 5.0]"
2003/11/07,"[0.0933523922764228, 0.046418, 0.047522, 0, 0, 0.061522, 0, 0, 0, 0, 0, 0, 0, 0, 0.101546, 0, 0, 0.121811, 0, 0, 0.159332, 0.183339, 3.880127, 0, 0, 0, 0, 0, 0, 0, 1.414059, 1.626653, 1.606036, 1.383499, 1.615473, 1.122678, 0.0, 48.0]"
2003/11/08,"[0.0933523922764228, 0.073441, 0.084978, 0, 0, 0.121508, 0, 0, 0, 0, 0, 0, 0, 0, 0.194615, 0, 0, 0.22992, 0, 0, 0.286708, 0.324216, 3.429616, 0, 0, 0, 0, 0, 0, 0, 1.37472, 1.576943, 1.496246, 1.382176, 1.737656, 1.122678, 0.0, 41.0]"
2003/11/13,"[0.0933523922764228, 0.184798, 0.228471, 0, 0, 0.325486, 0, 0, 0, 0, 0, 0, 0, 0, 0.477692, 0, 0, 0.54373, 0, 0, 0.621733, 0.64565, 2.428854, 0, 0, 0, 0, 0, 0, 0, 1.285025, 0.948361, 1.21723, 1.339617, 0.679521, 1.122678, 0.0, 1.0]"
2003/11/14,"[0.0933523922764228, 0.095243, 0.10056, 0, 0, 0.120928, 0, 0, 0, 0, 0, 0, 0, 0, 0.165696, 0, 0, 0.19008, 0, 0, 0.224978, 0.246999, 2.220318, 0, 0, 0, 0, 0, 0, 0, 0.969887, 1.112779, 1.076544, 0.936048, 1.028008, 1.122678, 0.0, 38.0]"
2003/12/02,"[0.0933523922764228, 0.163005, 0.182056, 0, 0, 0.231435, 0, 0, 0, 0, 0, 0, 0, 0, 0.31918, 0, 0, 0.365895, 0, 0, 0.425602, 0.469023, 1.901488, 0, 0, 0, 0, 0, 0, 0, 1.032329, 1.035738, 1.073972, 1.022154, 0.965654, 1.122678, 0.0, 2.0]"
2003/12/03,"[0.0933523922764228, 0.254098, 0.292581, 0, 0, 0.381295, 0, 0, 0, 0, 0, 0, 0, 0, 0.523786, 0, 0, 0.590774, 0, 0, 0.670272, 0.715959, 1.87717, 0, 0, 0, 0, 0, 0, 0, 1.040928, 0.887436, 1.033036, 1.05919, 0.751278, 1.122678, 0.0, 2.0]"
2003/12/04,"[0.0933523922764228, 0.10714, 0.128416, 0, 0, 0.179849, 0, 0, 0, 0, 0, 0, 0, 0, 0.267034, 0, 0, 0.308723, 0, 0, 0.359174, 0.378831, 2.527791, 0, 0, 0, 0, 0, 0, 0, 1.297966, 1.075718, 1.275262, 1.328797, 0.905145, 1.122678, 0.0, 26.0]"
2003/12/05,"[0.0933523922764228, 0.113483, 0.131026, 0, 0, 0.176904, 0, 0, 0, 0, 0, 0, 0, 0, 0.258474, 0, 0, 0.298762, 0, 0, 0.349883, 0.381034, 2.445377, 0, 0, 0, 0, 0, 0, 0, 1.221706, 1.091728, 1.23518, 1.234847, 0.954208, 1.122678, 0.0, 11.0]"
2003/12/06,"[0.0933523922764228, 0.159518, 0.193651, 0, 0, 0.273231, 0, 0, 0, 0, 0, 0, 0, 0, 0.40157, 0, 0, 0.460141, 0, 0, 0.525909, 0.702548, 2.563622, 0, 0, 0, 0, 0, 0, 0, 1.26579, 0.904134, 1.21542, 1.311677, 0.760468, 1.122678, 0.0, 3.0]"
2003/12/09,"[0.0933523922764228, 0.313041, 0.391244, 0, 0, 0.55141, 0, 0, 0, 0, 0, 0, 0, 0, 0.77725, 0, 0, 0.867851, 0, 0, 0.969964, 1.020705, 2.941044, 0, 0, 0, 0, 0, 0, 0, 1.21204, 0.830396, 1.119514, 1.276698, 0.663769, 1.122678, 0.0, 6.0]"
2003/12/15,"[0.0933523922764228, 0.117717, 0.139038, 0, 0, 0.196037, 0, 0, 0, 0, 0, 0, 0, 0, 0.310877, 0, 0, 0.378019, 0, 0, 0.451549, 0.481582, 1.269689, 0, 0, 0, 0, 0, 0, 0, 1.459314, 1.319062, 1.520879, 1.444246, 0.998682, 1.122678, 0.0, 15.0]"
2003/12/16,"[0.0933523922764228, 0.272149, 0.336962, 0, 0, 0.473557, 0, 0, 0, 0, 0, 0, 0, 0, 0.669017, 0, 0, 0.749197, 0, 0, 0.806478, 0.852853, 1.552051, 0, 0, 0, 0, 0, 0, 0, 1.183661, 0.732591, 1.091621, 1.245743, 0.499008, 1.122678, 0.0, 24.0]"
2003/12/22,"[0.0933523922764228, 0.071706, 0.078122, 0, 0, 0.098918, 0, 0, 0, 0, 0, 0, 0, 0, 0.143915, 0, 0, 0.167032, 0, 0, 0.193338, 0.20103, 2.124644, 0, 0, 0, 0, 0, 0, 0, 1.134405, 1.057749, 1.23325, 1.114822, 0.710105, 1.122678, 0.0, 10.0]"
2004/01/16,"[0.0933523922764228, 0.17755, 0.221397, 0, 0, 0.321004, 0, 0, 0, 0, 0, 0, 0, 0, 0.477172, 0, 0, 0.550426, 0, 0, 0.632643, 0.686696, 2.586543, 0, 0, 0, 0, 0, 0, 0, 1.345512, 1.014243, 1.27524, 1.394468, 0.862528, 1.122678, 0.0, 1.0]"
2004/01/18,"[0.0933523922764228, 0.109897, 0.133163, 0, 0, 0.195011, 0, 0, 0, 0, 0, 0, 0, 0, 0.299844, 0, 0, 0.348102, 0, 0, 0.415343, 0.464154, 2.182131, 0, 0, 0, 0, 0, 0, 0, 1.425441, 1.174563, 1.373202, 1.475503, 1.120806, 1.122678, 0.0, 3.0]"
2004/01/26,"[0.0933523922764228, 0.139153, 0.178161, 0, 0, 0.26907, 0, 0, 0, 0, 0, 0, 0, 0, 0.413024, 0, 0, 0.478798, 0, 0, 0.555091, 0.602155, 2.03936, 0, 0, 0, 0, 0, 0, 0, 1.463704, 1.070415, 1.373273, 1.526689, 0.887598, 1.122678, 0.0, 4.0]"
2004/01/31,"[0.0933523922764228, 0.145177, 0.178299, 0, 0, 0.247586, 0, 0, 0, 0, 0, 0, 0, 0, 0.345937, 0, 0, 0.384126, 0, 0, 0.416997, 0.391951, 1.719503, 0, 0, 0, 0, 0, 0, 0, 1.137531, 0.670341, 1.045421, 1.202834, 0.104324, 1.122678, 0.0, 1.0]"
2004/02/01,"[0.0933523922764228, 0.282342, 0.361204, 0, 0, 0.528613, 0, 0, 0, 0, 0, 0, 0, 0, 0.779213, 0, 0, 0.88959, 0, 0, 1.019046, 1.092491, 2.581139, 0, 0, 0, 0, 0, 0, 0, 1.340171, 0.9651, 1.24281, 1.403997, 0.798148, 1.122678, 0.0, 19.0]"
2004/02/14,"[0.0933523922764228, 0.131311, 0.166447, 0, 0, 0.253377, 0, 0, 0, 0, 0, 0, 0, 0, 0.407357, 0, 0, 0.487296, 0, 0, 0.583155, 0.640461, 1.863812, 0, 0, 0, 0, 0, 0, 0, 1.587814, 1.295543, 1.545122, 1.626353, 1.080841, 1.122678, 0.0, 22.0]"
2004/02/15,"[0.0933523922764228, 0.243869, 0.280604, 0, 0, 0.363765, 0, 0, 0, 0, 0, 0, 0, 0, 0.489663, 0, 0, 0.545355, 0, 0, 0.605807, 0.683688, 1.963126, 0, 0, 0, 0, 0, 0, 0, 0.977543, 0.769862, 0.955034, 1.003472, 0.647398, 1.122678, 0.0, 23.0]"
2004/02/16,"[0.0933523922764228, 0.125054, 0.136714, 0, 0, 0.169005, 0, 0, 0, 0, 0, 0, 0, 0, 0.229272, 0, 0, 0.26147, 0, 0, 0.303151, 0.328671, 1.929324, 0, 0, 0, 0, 0, 0, 0, 0.960965, 1.005817, 1.022768, 0.942496, 0.893085, 1.122678, 0.0, 7.0]"
2004/02/17,"[0.0933523922764228, 0.201133, 0.25628, 0, 0, 0.39244, 0, 0, 0, 0, 0, 0, 0, 0, 0.636447, 0, 0, 0.764003, 0, 0, 0.910603, 1.014613, 1.649834, 0, 0, 0, 0, 0, 0, 0, 1.615011, 1.27867, 1.571942, 1.653773, 1.018966, 1.122678, 0.0, 39.0]"
2004/02/18,"[0.0933523922764228, 0.412157, 0.535299, 0, 0, 0.797645, 0, 0, 0, 0, 0, 0, 0, 0, 1.163593, 0, 0, 1.297133, 0, 0, 1.451762, 1.526646, 2.069116, 0, 0, 0, 0, 0, 0, 0, 1.436559, 0.958805, 1.322866, 1.499916, 0.682322, 1.122678, 0.0, 52.0]"
